首 11	中 9	末 10
42470F0C	BDAA4AB1	8E666281
42470F0C	B0CA4C3E	5B4E88FC
42470F0C	AB23A545	3A34375D
42470F0C	B7BB1092	D9117F41
42470F0C	C504C169	46E0585C
42470F0C	210A0E62	3B1BFF04
42470F0C	BAB443BF	909AF9FE
42470F0C	B39D446E	37894CEE
42470F0C	B0499F71	C4C12B14
42470F0C	FBAA0B78	E4FE10ED
42470F0C	88DF5F81	1E29F286
42470F0C	9E781EA2	D72C1A70
42470F0C	FA9DF01B	E3F2A309
42470F0C	1224FF59	5FF29EB9
42470F0C	87D9EC4D	3D64999F
42470F0C	3154CF46	F563369F
42470F0C	F8925A02	077C02DC
42470F0C	74BF5566	2D0C9E06
42470F0C	31DC7191	48D627CF
42470F0C	586087B7	700E2496
42470F0C	BA6F5EFE	E71A5A0C
42470F0C	C966273C	059F2083
42470F0C	ABAA04B2	770FA8E3
42470F0C	7566FFF1	C0D46367
42470F0C	39043470	E2E42406
42470F0C	6E19FB2C	277E7D9A
42470F0C	B61B29B7	FECD2D64
42470F0C	04BCE508	C8A1BD90
42470F0C	3D483546	1A0F318B
42470F0C	D42A4B02	B1C9CA14
42470F0C	815BCC25	0F6BE825
42470F0C	C0C8D211	49029E5B
42470F0C	A7081F77	E8C43B2F
42470F0C	64E62877	C93B2471
42470F0C	D78B8986	9F19B52E
42470F0C	1AF37A01	E6C42C67
42470F0C	FC5BA866	F6D635C5
42470F0C	903AFC55	0AFB9A30
42470F0C	8C597D1B	05BCE8CD
42470F0C	F3E9FFCD	D3C6496F
42470F0C	10777306	DBBA552B
42470F0C	F5C9B680	5015274F
42470F0C	3E47D01C	2C50EB9F
42470F0C	705F997E	3019AE34
42470F0C	1F1778E5	A399ADD6
42470F0C	FFC291FB	4136F552
42470F0C	C411E7CF	8161ED18
42470F0C	86A69F21	EC960AF9
42470F0C	A0D47A8B	6055CE0E
42470F0C	6332D462	3F8E183B
42470F0C	F45680C9	3F461F94
42470F0C	11B25F4A	AFC88155
42470F0C	92226730	4D34B250
42470F0C	388028D6	7D506F61
42470F0C	3780D1E2	D055480B
42470F0C	0DDE7B15	1FF0CC71
42470F0C	5E73E9D7	A4AC7922
42470F0C	6EC916C7	25189BBC
42470F0C	5252C438	E3874296
42470F0C	B27FB7EB	FF5C585C
42470F0C	75AA7317	5740BF72
42470F0C	2E76444D	C346DAF6
42470F0C	CB56F584	B01DC0A5
42470F0C	423D681A	C4AACE5A
42470F0C	A4EFDDBE	42A2036F
42470F0C	B77B269D	0F97DAA3
42470F0C	24D72CBA	14FAD6F6
42470F0C	ACF12D84	F15BBF7A
42470F0C	F0E5992B	A004C3A5
42470F0C	F2B8B0DE	218F47BE
42470F0C	0E96004E	E7622F03
42470F0C	F423F2C1	16742BC7
42470F0C	06BB1D67	58399BDF
42470F0C	5DB89A5D	8A815E06
42470F0C	14324ACF	48B0EE53
42470F0C	A0F89542	AFA9D246
42470F0C	97A96C98	2987D083
42470F0C	8EC91491	BC44E322
42470F0C	71850909	DFB3138B
42470F0C	E723A905	C111DCE4
42470F0C	851ABA15	F5593622
42470F0C	9D559E17	8A3D3758
42470F0C	939355E1	410B63FE
42470F0C	EC4E0E08	FDC359E1
42470F0C	04F7014A	41C36451
42470F0C	44D70546	BB6EC2FC
42470F0C	EFC856FB	6B8E1BD5
42470F0C	E532506D	1EFACD3D
42470F0C	F4D38ED8	2433A56E
42470F0C	2F87921E	63CEC06E
42470F0C	4DAF7B31	7DB78BAC
42470F0C	10D961C1	7C28DFBA
42470F0C	05683703	2E905C8A
42470F0C	2295B396	5CDF48ED
42470F0C	96786F26	ECF52AFA
42470F0C	9BE94844	5D8AC472
42470F0C	3FA46121	456A1FFF
42470F0C	638610C8	3663083A
42470F0C	669B041F	CF04842A
42470F0C	331A801C	F1F62D3E
42470F0C	7F6D91B0	DC1716D7
42470F0C	6A576910	798A8158
42470F0C	6A141EF8	6E6FA7CF
42470F0C	5213B3D3	5D70D87F
42470F0C	155FA8B7	54773C8C
42470F0C	B0D07575	52FD2FC1
42470F0C	528D2FD0	A0EC7495
42470F0C	4F9253B0	C40E9EAD
42470F0C	EC43D878	F792F11B
42470F0C	83FE381C	25A52B80
42470F0C	9D3B9B64	18B5FE05
42470F0C	0A0D4C23	7D78DC64
42470F0C	C7217A38	FC0E9671
42470F0C	03AFE590	2D4E7DCB
42470F0C	80702298	84FCC761
42470F0C	11A3185D	605844BF
42470F0C	ADDB9AB5	94AE8E02
42470F0C	EDC34417	0E9391A2
42470F0C	EFA353E0	73D69868
42470F0C	25E7B07E	6AB591CE
42470F0C	4C57FFA3	09A98670
42470F0C	930A61A2	7794E159
42470F0C	CA525283	F03931B7
42470F0C	84F3C4B8	AB769AFA
42470F0C	F55CA016	241A5E8F
42470F0C	B93E6B97	062A19EE
42470F0C	79A1873D	5EEFC8DF
42470F0C	E02F3411	468673DE
42470F0C	AA64E5B1	782ED8F9
42470F0C	EB9B81C8	B7CADE28
42470F0C	EA038726	B7E93E90
42470F0C	60B2FAFA	C5121650
42470F0C	95483169	8DF1A5D3
42470F0C	AEA3D912	766830D0
42470F0C	E47847A0	4530B205
42470F0C	3351CE38	D5E788BA
42470F0C	FE85862A	BC6BFEDD
42470F0C	80DD98E9	71759199
42470F0C	EFC7FA9E	87F0B7B5
42470F0C	61DB7154	FF500284
42470F0C	629947ED	8AC8C422
42470F0C	F5AF90AA	EF05E643
42470F0C	A3A37BE7	2B88BCA7
42470F0C	8CE98767	3CE71278
42470F0C	C3DFB0C7	2E0EEAD8
42470F0C	0072F02F	1814D311
42470F0C	54A89CF5	AA371951
42470F0C	7E8D6CFF	F1B840E2
42470F0C	AEE654D8	EF928529
42470F0C	575E50C6	7FECD766
42470F0C	34EEB13C	3967DE41
42470F0C	4C216B41	C7F8D019
42470F0C	C26712C2	A1114D50
42470F0C	458BBFDF	FF64C6E1
42470F0C	B2B48B42	45D811E0
42470F0C	EE19E0B4	538183D9
42470F0C	2A48F026	9BC1D1BC
42470F0C	3A928A7C	A079786C
42470F0C	76D02CED	F1BDBA40
42470F0C	B7BE31BF	BED86FA5
42470F0C	5728AF49	4B9211B6
42470F0C	1FB86C77	E486135F
42470F0C	F2E5CFE6	BB926F61
42470F0C	4B3A9635	BB95C2C5
42470F0C	46AD13E3	81CAA4E3
42470F0C	69F2354E	997476B4
42470F0C	D4A4C964	63220102
42470F0C	2BD1C4D7	812A03AB
42470F0C	87C54449	40E73D75
42470F0C	0AFBE3A1	9D9155A8
42470F0C	F95E0A5C	598DAC9D
42470F0C	9AEEEBA6	1F06A5BA
42470F0C	5AE5680C	6FD380F5
42470F0C	F12B8FD6	5337A1C6
42470F0C	0E24E5A6	272577F8
42470F0C	D14B0A9C	E93BEA88
42470F0C	8423E056	5B5D028B
42470F0C	ABB6ACB6	0A8C0C09
42470F0C	E68C21BA	B67B5093
42470F0C	C8372CC2	B6B4FA98
42470F0C	92AB91EE	A574294B
42470F0C	01B74151	3BBAF003
42470F0C	22DC903E	6BFE6568
42470F0C	41F4A73F	5EA18CD6
42470F0C	E998A3B5	016A6CEF
42470F0C	C6180A22	00D40767
42470F0C	D9C2894C	966989DD
42470F0C	4074EEF5	B641298C
42470F0C	10D462EA	691D0E89
42470F0C	9B039F40	36177151
42470F0C	AD0A2017	2EFE686F
42470F0C	38023CC7	550E146D
42470F0C	D1604283	FEC8EFF2
42470F0C	AE1A9542	3E638B07
42470F0C	991147FC	A403DEB8
42470F0C	1C9D155A	825B981E
42470F0C	05EDBB9E	817F2736
42470F0C	642AF36F	461968F1
42470F0C	BFA16093	18E4B42E
42470F0C	747E3D7D	A3F5800C
42470F0C	9D1C4339	08337B93
42470F0C	3CB0CA6F	6AF11191
42470F0C	31210541	DEE63BC4
42470F0C	AFCC004B	2471D393
42470F0C	40191061	6BDBAC7D
42470F0C	5EF837E0	FC17E344
42470F0C	63C21B96	BE3CEC0B
42470F0C	A218F275	09CB9322
42470F0C	20A40931	14E9518C
42470F0C	94F31A6D	A955D892
42470F0C	886BAFBA	4A70908E
42470F0C	18F509DF	3FC27423
42470F0C	72488FC9	62082C94
42470F0C	7E81EE26	4DB0D9E7
42470F0C	A46DFBD0	6D794E22
42470F0C	0D3A5BB5	33C36F98
42470F0C	92EAE605	1B83B3A2
42470F0C	6CCBF2B7	6131D897
42470F0C	F0C20111	5D2B5A3D
42470F0C	14CCCE1A	20D0FD65
42470F0C	0EB1964F	429C14C6
42470F0C	6B1FAEAE	691C86BF
42470F0C	F06DFC9C	5A040961
42470F0C	EAB913BC	B12FFFED
42470F0C	6D6AE472	E0EDCA2F
42470F0C	B1FEE2A8	1C6D7F1F
42470F0C	E1049CFE	DD787062
42470F0C	5CBC8E60	C49D41BD
42470F0C	1DE6DBCD	86645526
42470F0C	706D67EC	6C9BBAE8
42470F0C	567AF3F1	F3A19716
42470F0C	F98FE7D7	46A64E55
42470F0C	DC0FE067	628F3B44
42470F0C	D82D7E76	E7A80906
42470F0C	9BA700C3	000EA7CA
42470F0C	7FA9CFC8	7DF50092
42470F0C	F817E139	4685AEED
42470F0C	A6382C00	C8570110
42470F0C	3EC45764	164EC14C
42470F0C	D4E41F99	C810FC75
42470F0C	A7A66C9E	55DA173A
42470F0C	525010CD	1E2C1203
42470F0C	54A685D6	1BB4479A
42470F0C	8C21C272	C026421E
42470F0C	732EA802	B4349420
42470F0C	89932B28	3E6E9D52
42470F0C	9AE32BCB	18DD3CE3
42470F0C	0FEB371B	632D40E1
42470F0C	E97284F2	898CA6F5
42470F0C	00E5F572	3B2C264E
42470F0C	5286CC9B	986729BA
42470F0C	D61C84B0	8889165A
42470F0C	A8E19AC6	CFE5D08B
42470F0C	D1E6767E	FDF3F558
42470F0C	22ABD383	517CC2AA
42470F0C	B59D04C4	34B1E0CB
42470F0C	FC61E222	3E365433
42470F0C	3E1F4A25	61CE62BE
42470F0C	B7EC0140	66AD8CD8
42470F0C	88D50FB5	9CA38D7A
42470F0C	FB5A3709	CA1BD9C7
42470F0C	0DEE7DE3	F4751A58
42470F0C	21C4AECD	E8C079B1
42470F0C	8221F68A	E05F64F0
42470F0C	39ED644D	912452B2
42470F0C	DD0396E3	FF00369B
42470F0C	3189F3B4	B4C73A30
42470F0C	4CCDEFE2	6A5100A6
42470F0C	0FAFDD57	E56460AD
42470F0C	1702A021	7AA69104
42470F0C	7507F957	0BC9C05E
42470F0C	8F1587F0	86BC9A70
42470F0C	FA3346A7	F3818417
42470F0C	9C747D2C	8A3E9AC5
42470F0C	F6A691C2	14E9B732
42470F0C	373525E7	6370C91A
42470F0C	97DD8B31	0A8782D0
42470F0C	62D24F66	5B024A77
42470F0C	60BE071D	203A31DA
42470F0C	22847325	31C84A2A
42470F0C	1D1A3638	13BC7542
42470F0C	600CA982	A82F6A1A
42470F0C	7F543FAE	5394B6A4
42470F0C	AB412129	58982526
42470F0C	A1B2CA32	EA210CE8
42470F0C	4BB529D9	8B8DB700
42470F0C	56FE74E1	014AF058
42470F0C	085CB50E	F39DC3B4
42470F0C	BED19605	3B9A6CB4
42470F0C	9EB1134F	819627FA
42470F0C	80B0E127	00ED6F6F
42470F0C	F6E7F5E1	543B1D3A
42470F0C	7B1A02DF	5D398B4B
42470F0C	0770604B	8D0F0CD6
42470F0C	0870997F	200A2BBC
42470F0C	9F464E38	45C709DD
42470F0C	F6AAB954	B6DA7A68
42470F0C	CEB6F50F	7F103895
42470F0C	BED93E8D	42D11E00
42470F0C	8C48D027	D289DE75
42470F0C	DD69DF77	045A1727
42470F0C	F2E976E0	05E47CAF
42470F0C	85489E47	80A64743
42470F0C	E65FF395	BA4E108E
42470F0C	9024CB22	3D0F8AD3
42470F0C	0812E551	F5C78FD8
42470F0C	4E59AE5D	E0106C74
42470F0C	C6B94DB4	10757615
42470F0C	4BA0414A	72F19819
42470F0C	EE5D8AEE	992D5275
42470F0C	CB6979EF	45968DA8
42470F0C	67FB7CFB	CCEAE3E3
42470F0C	1DCCB09C	6632D9B7
42470F0C	12061CBF	DDE63B8A
42470F0C	C93975C9	2358EFC4
42470F0C	4FBCFFD7	19598038
42470F0C	FA9D04D1	4775AFF7
42470F0C	EA477E8B	7CCD0627
42470F0C	8AC9BBA9	083248C0
42470F0C	F55797A8	A31F5448
42470F0C	6E238F62	1E4F97E5
42470F0C	72128DC0	740DC0D6
42470F0C	6E7F37D3	8E4EF3EE
42470F0C	6CE6706C	EC10F367
42470F0C	C46AA10F	A56C14F2
42470F0C	3F5E3883	589D3ABC
42470F0C	D34F33B1	C2DF0BB2
42470F0C	70ED3237	A0944FB5
42470F0C	AF255125	12E98C2F
42470F0C	393DF8A0	79841345
42470F0C	A2B2D4F3	28B6EA09
42470F0C	24BA523B	6EB219E4
42470F0C	3ECEB14E	96DDB6FC
42470F0C	F2E8A6F0	FAE7BCE0
42470F0C	DE4933F0	141F0F6B
42470F0C	62BA1F7A	17CCD169
42470F0C	DABD2921	124C1D50
42470F0C	D6FFE6AC	CAD1FC9C
42470F0C	61A9B4A1	151095B3
42470F0C	B51D84BA	E95FD075
42470F0C	E40DEA64	C53FE691
42470F0C	20764552	52A76F8D
42470F0C	5E706FBD	F9A993BD
42470F0C	40849211	61B4A00C
42470F0C	EA7FEA79	A9250179
42470F0C	C2231C4A	31D61320
42470F0C	35C6AB0D	0B5C8DFF
42470F0C	DFEA5430	D617067C
42470F0C	3F7E465B	D54C8F10
42470F0C	B822D992	0BF21561
42470F0C	479BCBCE	71639EEC
42470F0C	46B5B50C	7FC323E7
42470F0C	CAB0B60B	A3C48AB9
42470F0C	5AA5BE0C	21537AAB
42470F0C	2F225FFC	FBFC10D5
42470F0C	1C0B2232	E3D4CCF7
42470F0C	598CC25F	B23614C1
42470F0C	6AA5BF91	AA1EC8E3
42470F0C	48C6C3C6	E107EAFE
42470F0C	7634BDEE	C0FE7CA5
42470F0C	2849F33B	2B29F696
42470F0C	B0198D2B	BDE7A4A4
42470F0C	8232A256	78F82D85
42470F0C	8DC96FFB	399F300E
42470F0C	0B665A41	5C46848B
42470F0C	470491C0	7E76C3EA
42470F0C	91C708D0	03D4C0CC
42470F0C	3C74D473	CD8DA0D9
42470F0C	F63463AF	E5556062
42470F0C	28C106E6	DD79EAD5
42470F0C	16A071C4	E60EE90E
42470F0C	196ADDE7	5DDA0B33
42470F0C	5BCBD170	2DEAE8F5
42470F0C	39E33664	6B42016A
42470F0C	A3EBD380	BDB75A02
42470F0C	460F0C03	2D39C4C3
42470F0C	595650AA	37ED5370
42470F0C	D99922F7	8EC20AB2
42470F0C	8BC0F3CC	E38E3674
42470F0C	D9119C20	33771BE2
42470F0C	52A2B34F	9CBB6621
42470F0C	066D05B8	2149D0E9
42470F0C	74B13621	210E2D8C
42470F0C	9E80B582	D20E0A6E
42470F0C	17BB276D	35ADD620
42470F0C	F1D9A01D	336E0AD5
42470F0C	ED4115CA	D04B42C9
42470F0C	BEF95D25	64C68B12
42470F0C	1FCA82F5	1AF706F7
42470F0C	825B77BD	26CE64E5
42470F0C	2C7B29C0	710B3A4C
42470F0C	4BBD8FE9	A725D5EB
42470F0C	9D61D9A0	5D639451
42470F0C	B52AE377	D314E36D
42470F0C	78CFCAEB	402B6ABC
42470F0C	CD19B2B4	F170C928
42470F0C	5C70479D	1842A1FF
42470F0C	CBE11CF2	01ECDD74
42470F0C	6EFA4847	72CF5CC7
42470F0C	2DC42A0F	68939C1A
42470F0C	A20BA166	7CB9E2B2
42470F0C	F46DAD88	E52759D5
42470F0C	0C0ED890	629FCDB5
42470F0C	647A2912	91A15EB8
42470F0C	90BDEAE1	0BC2064B
42470F0C	AA32CB2B	77DD63A9
42470F0C	DAB15DDA	0000EDA8
42470F0C	003E301A	503B4E87
42470F0C	D31B8944	389CFB50
42470F0C	AE4A4F3F	E9DBBD4E
42470F0C	0A8BCB9A	98FB9D4C
42470F0C	DAD6124E	1345A04F
42470F0C	34953FD7	A9C87EDC
42470F0C	815A2A65	1457177A
42470F0C	AFA41A0D	8D35D795
42470F0C	70DA0133	31CB49BC
42470F0C	8E0E1A45	521F59AD
42470F0C	4060FE23	B07FAB22
42470F0C	7494DA35	62DF12D3
42470F0C	5CC2A326	9D5DD00C
42470F0C	1DC2E2B5	9C548A6F
42470F0C	C2080301	80E91CD7
42470F0C	B350E4F6	E0F254F9
42470F0C	575E2BFD	9D09F3A1
42470F0C	0A3572C9	ED631254
42470F0C	0B78EE69	7C757527
42470F0C	52350765	F409D941
42470F0C	B2E0EE7B	16A681C5
42470F0C	6A12009E	10FB439C
42470F0C	EA24CAC7	B3A7D7C0
42470F0C	D512F436	B753A466
42470F0C	4D286D85	7C8E17D7
42470F0C	2B8598A8	C36292E0
42470F0C	D313E274	5DBC7DA4
42470F0C	67E96874	14569444
42470F0C	8A7B9212	C4A5DD2C
42470F0C	92C9C871	D9EBAAC4
42470F0C	07665889	DE78882C
42470F0C	84E7ABAD	11DAA1F2
42470F0C	E3FD64AA	3712299A
42470F0C	336BCAA0	4E7A5E1E
42470F0C	16B1D715	7172C7AA
42470F0C	972E7A2C	28BE4CF8
42470F0C	D71B9B57	827C8F5F
42470F0C	D74918BB	E779AA91
42470F0C	9F1020C6	4CAA1580
42470F0C	D74723E6	127DEB54
42470F0C	240A861B	BEF2DCA6
42470F0C	79C06BE7	D69F0585
42470F0C	8F7896CD	EBE470A0
42470F0C	FD624783	FE67FE28
42470F0C	655469F0	36AFFB23
42470F0C	71EFFA53	9FD54626
42470F0C	D1CA81EF	8FD4CFC5
42470F0C	D8605571	B748D93D
42470F0C	CBA4A123	6969D240
42470F0C	31EEA150	0C445769
42470F0C	A9213727	DEFF9FFC
42470F0C	2477FBF1	A88BE1DD
42470F0C	D71142DA	B8E3E644
42470F0C	0C455E1C	FF1E8344
42470F0C	F1546A71	1D62F7F6
42470F0C	0637E65D	37DF44FC
42470F0C	B22382E9	9D86EB75
42470F0C	14CE2535	64C0BD73
42470F0C	E84F6A9B	EE359E2E
42470F0C	AE354019	01518234
42470F0C	84B190B4	F54CAF9E
42470F0C	10791C12	63AF28FE
42470F0C	F8899980	4517C910
42470F0C	B213FC47	97BB9A2D
42470F0C	B3C88D41	807D5C02
42470F0C	75D16E0B	C667F6F4
42470F0C	455F4294	7CD0669D
42470F0C	05FC7113	0F7C1DE4
42470F0C	F2BDEA13	03520723
42470F0C	A11078D1	B80EB270
42470F0C	F89F6279	07390BA8
42470F0C	5877CCAF	6ECE4062
42470F0C	93F9AA33	128B8CB2
42470F0C	E0933193	6FB82C45
42470F0C	FDE194CC	61E85DC0
42470F0C	DE69655C	5F45BF9E
42470F0C	32160FCF	0DE4C811
42470F0C	2FC326B8	7FD7E77E
42470F0C	E0779111	6E765C0E
42470F0C	7F626022	41E48B76
42470F0C	7320AFAF	99796ABA
42470F0C	0C117E23	357B256E
42470F0C	6E399937	73D3CCF1
42470F0C	DF4E48F2	CEAE80F3
42470F0C	222E7A4C	8B14288F
42470F0C	4FE29FAC	0B3F9E07
42470F0C	74C4E867	8ADF5F34
42470F0C	48ED6C9D	3FF2A47C
42470F0C	2F3C5BC4	B405A00C
42470F0C	72AA94DD	A32DF3B6
42470F0C	4A33B523	93619D93
42470F0C	0204FA35	4016C190
42470F0C	5F72E0C5	41899586
42470F0C	2FF17634	36541B87
42470F0C	597DCDDA	5E620D81
42470F0C	9A82E692	0815D55B
42470F0C	36E5EC42	980FC034
42470F0C	C186606E	B2B2733E
42470F0C	C31F27D1	D0EC73B7
42470F0C	1ACB1145	F98BDC0C
42470F0C	C7894D71	AD59EB39
42470F0C	7C7D0518	BCB26476
42470F0C	5CC20F68	1FBE96E7
42470F0C	89333401	5412DF64
42470F0C	A8168B58	5E9223B0
42470F0C	5F6844B0	05DA2559
42470F0C	1E9331BA	E8B145DB
42470F0C	51252124	39C96540
42470F0C	DB3271C6	229474F4
42470F0C	96D948AD	7267D074
42470F0C	5D572E31	0E221CA4
42470F0C	23F8B3AB	2C4BFFBB
42470F0C	F6487D8C	DEC2C58D
42470F0C	8DF9B2D9	12B216F0
42470F0C	AAF99F3B	5801A95A
42470F0C	1ADE919A	059F37C8
42470F0C	1B576370	775CD429
42470F0C	85E8E596	E8CE19B0
42470F0C	CC7B58E9	263B63D7
42470F0C	39749CBE	77BEAB70
42470F0C	DD7A53B5	0A450C28
42470F0C	3555B151	309590C4
42470F0C	CE171EA9	05D2BA27
42470F0C	352B1ECC	86075D02
42470F0C	A3C6B88D	F40CB94C
42470F0C	A21DC98B	E3CA7F63
42470F0C	1122EB96	D0EDCBF2
42470F0C	4794CF37	19F67A1F
42470F0C	B0024CDF	2A2DB231
42470F0C	89C160F1	D6AE50B0
42470F0C	3B34C7EE	80AF2157
42470F0C	2C8C9981	BDB98B1C
42470F0C	95149993	D76A7FFE
42470F0C	82352504	CDE81F6F
42470F0C	F1BB4564	DB5DC7E5
42470F0C	3CB32C18	B9C770F2
42470F0C	2A3378CC	97B66395
42470F0C	34CB32A0	0CBEE69E
42470F0C	F8D4DD79	E413DA5F
42470F0C	03E044F5	19E2F411
42470F0C	9728C853	8F017371
42470F0C	B77717CA	3ABA864C
42470F0C	C77BE93C	C21BA7FE
42470F0C	6FE2E272	84B63CE3
42470F0C	257887B5	561A6FDE
42470F0C	AC4199C7	47A844EF
42470F0C	7C033F90	4BA5E46D
42470F0C	980DF09B	365E4335
42470F0C	9F22981B	D21127FC
42470F0C	DD95E0F5	BFE6C01D
42470F0C	A834075A	615565FD
42470F0C	3D622FA6	7CB58A8B
42470F0C	1ACF9B18	C25055DF
42470F0C	2741D98B	97AD1ECE
42470F0C	452A4977	C6E0D1C6
42470F0C	E246B4C9	342E1695
42470F0C	F7B900EA	96618A58
42470F0C	F8B9F9DE	3B64AD32
42470F0C	95751C3E	BB4F1BBA
42470F0C	2AE0BDAE	38668020
42470F0C	15BA6E63	02604278
42470F0C	3696E6CD	38F08E55
42470F0C	65F12118	957DFE51
42470F0C	7302A92F	B7357F1A
42470F0C	4CE417BA	0B85DEE5
42470F0C	590EC755	FE9D43E0
42470F0C	EB0E6F8E	B1FA4923
42470F0C	2DDDD9D3	E1312682
42470F0C	9ECAF996	7CB005CA
42470F0C	E6D81F16	32805CB0
42470F0C	C8DF7F36	B4F9951C
42470F0C	0F65D132	DFF80772
42470F0C	D8D6E608	DC645417
42470F0C	963407DB	90CED9CD
42470F0C	74703093	6E1B48AB
42470F0C	4D3A0118	CC125068
42470F0C	6C480E17	651F60F1
42470F0C	720A8B97	F3810EF3
42470F0C	0C1524D9	5123FC2C
42470F0C	8242A95E	452A623C
42470F0C	E5342D75	ED002124
42470F0C	96020E64	0032E5D8
42470F0C	7472EAA3	C5E40649
42470F0C	DA37F408	86B70A36
42470F0C	CAED8E52	BD0FA3E6
42470F0C	3456CEBD	1AA97D68
42470F0C	CB59A4CD	6EBBAB56
42470F0C	8E99223B	0A3333A4
42470F0C	6EEF6924	E9CE4A1B
42470F0C	42F8531E	5363797C
42470F0C	2416D1DB	FB6ADADC
42470F0C	A85F0241	790DE640
42470F0C	803B6D5D	6FB610E9
42470F0C	02229897	A037D98F
42470F0C	7A8C134F	68B1E352
42470F0C	DB425AB2	71C2DCF8
42470F0C	6B53B5E0	B9C8BAA2
42470F0C	309A5897	221FA3AE
42470F0C	F57DE03C	972BAC59
42470F0C	EB9CC7BD	00E7E360
42470F0C	59242C17	B407F5D5
42470F0C	3C4E7ABC	7C52E33E
42470F0C	7F399224	FCB6FFBD
42470F0C	9596B2DE	AD946D37
42470F0C	1950E10F	A5E73AC5
42470F0C	3D591455	F30DAC35
42470F0C	EBBFAACE	C74CDEBD
42470F0C	F1818573	B2E51189
42470F0C	8F8994C1	ECEFAC7C
42470F0C	7A865096	BD6A64DB
42470F0C	629975DE	09CB154D
42470F0C	FCF079C3	4DFC5AF0
42470F0C	C8F653D7	EE25FB99
42470F0C	F68E4918	D9963270
42470F0C	A224BF39	70F2D66E
42470F0C	1288E760	21EE25E1
42470F0C	E1CB79C0	786553D6
42470F0C	7A803BD9	CA822E08
42470F0C	FE44F93F	E4FAFFDC
42470F0C	1483B2FB	1EDA7BAA
42470F0C	201BD3FA	1A49AB76
42470F0C	92A59AE4	2589356D
42470F0C	85E6F012	F4FDA5C7
42470F0C	A6782EB9	BDDF4B88
42470F0C	C5A5167C	91E6D912
42470F0C	0E55DF7D	5B31D804
42470F0C	1EDD26CB	058C541A
42470F0C	0107A5A5	9331DAA0
42470F0C	EC45C96D	4BC1E402
42470F0C	1C800F3E	8407D001
42470F0C	92C649E7	BD5054CA
42470F0C	88F4D19A	CBEC2D44
42470F0C	6873BB68	4C46500E
42470F0C	1CE3D206	440F13FB
42470F0C	9953F7F8	8E347BCF
42470F0C	F7194AEB	98528F73
42470F0C	8E39B3A4	4D305131
42470F0C	7D395AEC	035E0191
42470F0C	4387A2F4	2129BB95
42470F0C	F1317203	60CDECE5
42470F0C	8CB971BA	26C25F57
42470F0C	AD45DC37	E1DC8B70
42470F0C	CD1EBC01	5BA85BDE
42470F0C	B0C276AC	F6EA81D1
42470F0C	CD2A6F8E	60AB2929
42470F0C	4BAFE590	5AAA46D5
42470F0C	696746EB	784BF2A4
42470F0C	FBDA66E6	3AE05FD4
42470F0C	788E30D6	3BC9E843
42470F0C	07A664FB	9E67A978
42470F0C	8C3967E5	E23C3CB3
42470F0C	C0F32F12	1D2B4EBE
42470F0C	D8FDF065	83BB9E2C
42470F0C	319F8E21	287D65B3
42470F0C	4343BDB8	283A98D6
42470F0C	FF36AA59	3BDE6B01
42470F0C	FEEDDB5F	2C18AD2E
42470F0C	A9C3F910	E520FC7B
42470F0C	7EEA7088	75F7C6C4
42470F0C	D69478FF	1724E496
42470F0C	B5761AE9	34AAC87F
42470F0C	AD393EEB	4BCEC905
42470F0C	BE493E08	6D7D68B4
42470F0C	8154B404	3DAFF3AA
42470F0C	B26813E7	2A565300
42470F0C	0E7FCA96	1AD25722
42470F0C	F490221C	F0E5BF43
42470F0C	3AFAE853	6FB4321D
42470F0C	678CF2A3	6E2B660B
42470F0C	0A074E82	84D489C5
42470F0C	8FA31047	54FBFAE7
42470F0C	749789CB	A90AD4A9
42470F0C	AD5AEDE8	D317A8A2
42470F0C	C25DCC5B	54673B6D
42470F0C	3C87EC70	C2B76AB9
42470F0C	8000EE7C	48560BA6
42470F0C	46D35821	189D6407
42470F0C	5909DB4F	8E20EABD
42470F0C	C01830DE	D26B1406
42470F0C	77BB6D17	14CC060D
42470F0C	9F948FF3	2E1C9AE1
42470F0C	58CE2308	097CD27C
42470F0C	B0772C4A	B57CEFCC
42470F0C	6805DACB	2F0EEC2C
42470F0C	A11E4C28	320096CF
42470F0C	F4F926A9	0A7215A2
42470F0C	9E59D21A	21224329
42470F0C	2B96C7A8	9CBD2A8F
42470F0C	E30EB6D5	7B458D99
42470F0C	0CDBA6FF	34EFF277
42470F0C	70CDD60A	A335F48C
42470F0C	BC36C213	201EB030
42470F0C	E631844F	A3DE139B
42470F0C	3FB5BDAA	19AD6E91
42470F0C	FDCD53DD	DBFBAE8E
42470F0C	D4532351	B74E5E58
42470F0C	16A08780	94B3F4C4
42470F0C	AAD59061	87570713
42470F0C	A74C2EEA	480C20F0
42470F0C	D47436A6	503AA5C9
42470F0C	3CBF2F82	016C4158
42470F0C	65F2C68E	8910ED3E
42470F0C	B0FE8DBD	F8477072
42470F0C	47680E55	CB9CB85C
42470F0C	B78FD111	7A1887CF
42470F0C	2CA94A37	A24D61AC
42470F0C	9A24693C	6A4ACEAC
42470F0C	8952CB6B	C7D9E7B3
42470F0C	6D5C0460	BA2240EB
42470F0C	6657F30E	D8F692D7
42470F0C	07D56EA3	83557329
42470F0C	5DD228FF	0095D082
42470F0C	8417E454	03C3DE3D
42470F0C	E599F163	04CB90FB
